AsSOC,current,diffTime
456.861,-7.00971,19.359
530.851,3.82496,19.344
569.77,2.00551,19.406
709.752,7.21894,19.391
539.745,-8.77458,19.375
703.689,8.40053,19.516
649.966,-2.75733,19.484
792.607,7.33829,19.438
626.292,-8.53597,19.484
560.701,-3.3664,19.484
640.088,4.07757,19.469
472.986,-8.56931,19.5
294.874,-9.1782,19.406
167.044,-6.57629,19.438
328.66,8.28162,19.515
396.808,3.48636,19.547
530.785,6.84848,19.563
509.271,-1.091,19.719
624.917,5.89761,19.609
446.665,-9.04696,19.703
495.911,2.50727,19.641
481.75,-0.720405,19.656
541.741,3.05934,19.609
719.514,9.02265,19.703
662.942,-2.85083,19.844
658.032,-0.247265,19.86
541.197,-5.83734,20.015
501.735,-1.9762,19.969
455.697,-2.27344,20.25
422.543,-1.64873,20.109
593.05,8.48545,20.094
513.448,-3.93093,20.25
654.284,6.96034,20.234
479.307,-8.65408,20.219
314.051,-8.14834,20.281
365.3,2.52884,20.266
162.763,-9.99395,20.266
249.581,4.26435,20.359
227.741,-1.06944,20.422
185.775,-2.04709,20.5
158.073,-1.36071,20.359
300.738,8.50161,16.781
148.82,-8.02867,18.922
37.4952,-6.15801,18.078
68.1848,1.69173,18.141
58.8679,-0.512711,18.172
143.658,4.66215,18.187
319.029,9.65061,18.172
416.593,5.36418,18.188
423.028,0.353489,18.203
429.771,0.371088,18.172
432.845,0.16886,18.203
292.659,-7.71439,18.172
367.283,4.09954,18.203
502.659,7.45628,18.156
426.357,-4.18459,18.234
533.014,5.87417,18.157
567.484,1.89207,18.218
408.227,-8.77888,18.141
353.363,-3.00623,18.25
371.001,0.971471,18.156
370.293,-0.0390095,18.141
495.667,6.91147,18.14
508.576,0.713434,18.094
483.008,-1.40462,18.203
608.984,6.92631,18.188
655.359,2.5565,18.14
539.108,-6.32104,18.391
564.563,1.40318,18.141
390.212,-9.53729,18.281
288.653,-5.55062,18.297
361.302,3.99108,18.203
436.637,4.12091,18.281
445.142,0.46605,18.25
326.487,-6.51272,18.219
359.33,1.80735,18.172
419.064,3.25082,18.375
317.888,-5.56767,18.172
431.077,6.21302,18.218
419.292,-0.650177,18.125
336.073,-4.54032,18.329
288.472,-2.59944,18.312
232.982,-3.04572,18.219
305.343,3.95156,18.312
136.132,-9.20875,18.375
290.526,8.43081,18.313
308.124,0.965926,18.219
332.563,1.34032,18.234
504.043,9.35616,18.328
335.779,-9.22805,18.234
470.727,7.36257,18.329
371.657,-5.42851,18.25
508.35,7.45817,18.328
462.292,-2.51296,18.328
557.436,5.18661,18.344
737.485,9.79861,18.375
688.91,-2.63909,18.406
601.934,-4.7213,18.422
732.828,7.14177,18.328
565.465,-9.15506,18.281
671.723,5.74865,18.484
771.563,5.45188,18.313
629.508,-7.7507,18.328
697.598,3.69608,18.422
871.117,9.44324,18.375
749.577,-6.56407,18.516
642.551,-5.8347,18.343
586.288,-3.05411,18.422
734.705,8.07007,18.391
795.216,3.296,18.359
892.281,5.27786,18.391
876.578,-0.855325,18.359
993.519,6.35858,18.391
1153.62,8.70597,18.39
1244.14,4.88857,18.516
1309.54,3.53849,18.484
1283.7,-1.40138,18.438
1103.33,-9.77509,18.453
951.161,-8.23221,18.484
921.528,-1.59775,18.547
1085.63,8.89996,18.438
1046.2,-2.13113,18.5
1074.35,1.52305,18.484
1061.6,-0.68419,18.641
966.09,-5.18018,18.437
982.327,0.869594,18.672
1129.68,7.96496,18.5
1067.96,-3.32208,18.578
991.599,-4.11728,18.547
937.033,-2.94204,18.547
760.724,-9.47435,18.609
679.769,-4.37594,18.5
796.971,6.30322,18.594
931.825,7.26466,18.563
1033.55,5.4482,18.672
1043.36,0.528824,18.546
1058.79,0.830193,18.579
1072.72,0.747993,18.625
947.541,-6.69859,18.687
1054.52,5.71501,18.719
1048.19,-0.338217,18.703
1109.97,3.31395,18.641
1087.03,-1.22783,18.687
972.82,-6.08577,18.766
995.435,1.20722,18.734
934.584,-3.25354,18.703
1093.08,8.45298,18.75
1012.58,-4.26812,18.86
1150.08,7.30894,18.812
1324.79,9.30257,18.781
1443.37,6.34007,18.703
1257.67,-9.92016,18.719
1363.48,5.64755,18.735
1240.08,-6.57573,18.765
1391.33,8.00008,18.906
1414.39,1.23049,18.735
1447.99,1.77588,18.922
1274.91,-9.18531,18.843
1427.55,8.11337,18.813
1334.52,-4.91659,18.922
1507.86,9.18354,18.875
1679.83,9.11135,18.875
1677.3,-0.133853,18.922
1807.91,6.96561,18.75
1937.23,6.81829,18.968
1998.93,3.26063,18.922
1899.11,-5.27074,18.938
1799.6,-5.24601,18.969
1667.56,-7.01301,18.828
1551.18,-6.13029,18.984
1399.98,-7.91883,19.094
1584,9.62206,19.125
1473.74,-5.77014,19.109
1584.73,5.82195,19.063
1446.32,-7.27877,19.015
1304.03,-7.47047,19.047
1200.32,-5.41402,19.156
1021.75,-9.29843,19.204
1128.12,5.55261,19.156
1218.42,4.74476,19.031
1044.42,-9.09778,19.125
1024.18,-1.06032,19.094
1013.03,-0.581824,19.156
1034.42,1.10949,19.281
1115.97,4.22896,19.282
1083.09,-1.70388,19.296
915.251,-8.76107,19.157
955.328,2.08363,19.234
854.364,-5.24486,19.25
858.622,0.222081,19.172
819.865,-2.00846,19.297
776.006,-2.26918,19.328
900.518,6.42646,19.375
711.53,-9.78609,19.312
562.059,-7.74579,19.297
469.623,-4.77853,19.344
333.922,-7.00971,19.359
407.912,3.82496,19.344
446.831,2.00551,19.406
586.814,7.21894,19.391
416.806,-8.77458,19.375
580.751,8.40053,19.516
527.027,-2.75733,19.484
669.669,7.33829,19.438
503.354,-8.53597,19.484
437.763,-3.3664,19.484
517.149,4.07757,19.469
350.048,-8.56931,19.5
171.935,-9.1782,19.406
44.1054,-6.57629,19.438
205.721,8.28162,19.515
273.869,3.48636,19.547
407.846,6.84848,19.563
386.333,-1.091,19.719
501.979,5.89761,19.609
323.727,-9.04696,19.703
372.972,2.50727,19.641
358.812,-0.720405,19.656
418.802,3.05934,19.609
596.576,9.02265,19.703
540.004,-2.85083,19.844
535.093,-0.247265,19.86
418.259,-5.83734,20.015
378.796,-1.9762,19.969
332.759,-2.27344,20.25
299.605,-1.64873,20.109
470.111,8.48545,20.094
390.51,-3.93093,20.25
531.345,6.96034,20.234
356.369,-8.65408,20.219
191.112,-8.14834,20.281
242.362,2.52884,20.266
39.8241,-9.99395,20.266
126.642,4.26435,20.359
104.802,-1.06944,20.422
62.8368,-2.04709,20.5
35.1341,-1.36071,20.359
177.8,8.50161,16.781
25.8812,-8.02867,18.922
-85.4434,-6.15801,18.078
-54.7537,1.69173,18.141
-64.0707,-0.512711,18.172
20.7197,4.66215,18.187
196.091,9.65061,18.172
293.654,5.36418,18.188
300.089,0.353489,18.203
306.832,0.371088,18.172
309.906,0.16886,18.203
169.72,-7.71439,18.172
244.344,4.09954,18.203
379.72,7.45628,18.156
303.419,-4.18459,18.234
410.076,5.87417,18.157
444.546,1.89207,18.218
285.288,-8.77888,18.141
230.424,-3.00623,18.25
248.062,0.971471,18.156
247.355,-0.0390095,18.141
372.729,6.91147,18.14
385.638,0.713434,18.094
360.069,-1.40462,18.203
486.045,6.92631,18.188
532.42,2.5565,18.14
416.17,-6.32104,18.391
441.625,1.40318,18.141
267.274,-9.53729,18.281
165.714,-5.55062,18.297
238.364,3.99108,18.203
313.698,4.12091,18.281
322.203,0.46605,18.25
203.548,-6.51272,18.219
236.391,1.80735,18.172
296.125,3.25082,18.375
194.949,-5.56767,18.172
308.138,6.21302,18.218
296.354,-0.650177,18.125
213.134,-4.54032,18.329
165.533,-2.59944,18.312
110.044,-3.04572,18.219
182.405,3.95156,18.312
13.1937,-9.20875,18.375
167.587,8.43081,18.313
185.185,0.965926,18.219
209.625,1.34032,18.234
381.104,9.35616,18.328
212.84,-9.22805,18.234
347.788,7.36257,18.329
248.718,-5.42851,18.25
385.411,7.45817,18.328
339.354,-2.51296,18.328
434.497,5.18661,18.344
614.546,9.79861,18.375
565.971,-2.63909,18.406
478.996,-4.7213,18.422
609.89,7.14177,18.328
442.526,-9.15506,18.281
548.784,5.74865,18.484
648.625,5.45188,18.313
506.57,-7.7507,18.328
574.659,3.69608,18.422
748.179,9.44324,18.375
626.638,-6.56407,18.516
519.612,-5.8347,18.343
463.35,-3.05411,18.422
611.766,8.07007,18.391
672.277,3.296,18.359
769.343,5.27786,18.391
753.64,-0.855325,18.359
870.58,6.35858,18.391
1030.68,8.70597,18.39
1121.2,4.88857,18.516
1186.61,3.53849,18.484
1160.77,-1.40138,18.438
980.387,-9.77509,18.453
828.222,-8.23221,18.484
798.589,-1.59775,18.547
962.687,8.89996,18.438
923.261,-2.13113,18.5
951.413,1.52305,18.484
938.659,-0.68419,18.641
843.152,-5.18018,18.437
859.389,0.869594,18.672
1006.74,7.96496,18.5
945.023,-3.32208,18.578
868.66,-4.11728,18.547
814.094,-2.94204,18.547
637.786,-9.47435,18.609
556.831,-4.37594,18.5
674.033,6.30322,18.594
808.887,7.26466,18.563
910.615,5.4482,18.672
920.423,0.528824,18.546
935.847,0.830193,18.579
949.779,0.747993,18.625
824.602,-6.69859,18.687
931.581,5.71501,18.719
925.255,-0.338217,18.703
987.031,3.31395,18.641
964.086,-1.22783,18.687
849.881,-6.08577,18.766
872.497,1.20722,18.734
811.646,-3.25354,18.703
970.139,8.45298,18.75
889.642,-4.26812,18.86
1027.14,7.30894,18.812
1201.85,9.30257,18.781
1320.43,6.34007,18.703
1134.73,-9.92016,18.719
1240.54,5.64755,18.735
1117.15,-6.57573,18.765
1268.4,8.00008,18.906
1291.45,1.23049,18.735
1325.05,1.77588,18.922
1151.97,-9.18531,18.843
1304.61,8.11337,18.813
1211.58,-4.91659,18.922
1384.92,9.18354,18.875
1556.89,9.11135,18.875
1554.36,-0.133853,18.922
1684.97,6.96561,18.75
1814.3,6.81829,18.968
1875.99,3.26063,18.922
1776.18,-5.27074,18.938
1676.66,-5.24601,18.969
1544.62,-7.01301,18.828
1428.25,-6.13029,18.984
1277.04,-7.91883,19.094
1461.07,9.62206,19.125
1350.8,-5.77014,19.109
1461.79,5.82195,19.063
1323.38,-7.27877,19.015
1181.09,-7.47047,19.047
1077.38,-5.41402,19.156
898.814,-9.29843,19.204
1005.18,5.55261,19.156
1095.48,4.74476,19.031
921.482,-9.09778,19.125
901.237,-1.06032,19.094
890.091,-0.581824,19.156
911.483,1.10949,19.281
993.026,4.22896,19.282
960.148,-1.70388,19.296
792.312,-8.76107,19.157
832.389,2.08363,19.234
731.425,-5.24486,19.25
735.683,0.222081,19.172
696.926,-2.00846,19.297
653.067,-2.26918,19.328
777.58,6.42646,19.375
588.591,-9.78609,19.312
439.12,-7.74579,19.297
346.684,-4.77853,19.344
210.983,-7.00971,19.359
284.973,3.82496,19.344
323.892,2.00551,19.406
463.875,7.21894,19.391
293.867,-8.77458,19.375
457.812,8.40053,19.516
404.088,-2.75733,19.484
546.73,7.33829,19.438
380.415,-8.53597,19.484
314.824,-3.3664,19.484
394.21,4.07757,19.469
227.109,-8.56931,19.5
48.9965,-9.1782,19.406
-78.8334,-6.57629,19.438
82.7825,8.28162,19.515
150.93,3.48636,19.547
284.907,6.84848,19.563
263.394,-1.091,19.719
379.04,5.89761,19.609
200.788,-9.04696,19.703
250.033,2.50727,19.641
235.873,-0.720405,19.656
295.863,3.05934,19.609
473.637,9.02265,19.703
417.065,-2.85083,19.844
412.154,-0.247265,19.86
295.32,-5.83734,20.015
255.857,-1.9762,19.969
209.82,-2.27344,20.25
176.666,-1.64873,20.109
347.172,8.48545,20.094
267.571,-3.93093,20.25
408.407,6.96034,20.234
233.43,-8.65408,20.219
68.1733,-8.14834,20.281
119.423,2.52884,20.266
-83.1147,-9.99395,20.266
3.70323,4.26435,20.359
-18.1368,-1.06944,20.422
-60.1021,-2.04709,20.5
-87.8048,-1.36071,20.359
54.8608,8.50161,16.781
-97.0577,-8.02867,18.922
-208.382,-6.15801,18.078
-177.693,1.69173,18.141
-187.01,-0.512711,18.172
-102.219,4.66215,18.187
73.1517,9.65061,18.172
170.716,5.36418,18.188
177.15,0.353489,18.203
183.894,0.371088,18.172
186.967,0.16886,18.203
46.7814,-7.71439,18.172
121.405,4.09954,18.203
256.782,7.45628,18.156
180.48,-4.18459,18.234
287.137,5.87417,18.157
321.607,1.89207,18.218
162.349,-8.77888,18.141
107.485,-3.00623,18.25
125.123,0.971471,18.156
124.416,-0.0390095,18.141
249.79,6.91147,18.14
262.699,0.713434,18.094
237.13,-1.40462,18.203
363.106,6.92631,18.188
409.481,2.5565,18.14
293.231,-6.32104,18.391
318.686,1.40318,18.141
144.335,-9.53729,18.281
42.7752,-5.55062,18.297
115.425,3.99108,18.203
190.759,4.12091,18.281
199.265,0.46605,18.25
80.6095,-6.51272,18.219
113.453,1.80735,18.172
173.186,3.25082,18.375
72.0106,-5.56767,18.172
185.2,6.21302,18.218
173.415,-0.650177,18.125
90.1955,-4.54032,18.329
42.5946,-2.59944,18.312
-12.8953,-3.04572,18.219
59.4657,3.95156,18.312
-109.745,-9.20875,18.375
44.6483,8.43081,18.313
62.2465,0.965926,18.219
86.6858,1.34032,18.234
258.165,9.35616,18.328
89.9012,-9.22805,18.234
224.85,7.36257,18.329
125.779,-5.42851,18.25
262.473,7.45817,18.328
216.415,-2.51296,18.328
311.558,5.18661,18.344
491.608,9.79861,18.375
443.032,-2.63909,18.406
356.057,-4.7213,18.422
486.951,7.14177,18.328
319.587,-9.15506,18.281
425.845,5.74865,18.484
525.686,5.45188,18.313
383.631,-7.7507,18.328
451.72,3.69608,18.422
625.24,9.44324,18.375
503.699,-6.56407,18.516
396.673,-5.8347,18.343
340.411,-3.05411,18.422
488.827,8.07007,18.391
549.339,3.296,18.359
646.404,5.27786,18.391
630.701,-0.855325,18.359
747.641,6.35858,18.391
907.744,8.70597,18.39
998.261,4.88857,18.516
1063.67,3.53849,18.484
1037.83,-1.40138,18.438
857.448,-9.77509,18.453
705.284,-8.23221,18.484
675.65,-1.59775,18.547
839.748,8.89996,18.438
800.322,-2.13113,18.5
828.474,1.52305,18.484
815.72,-0.68419,18.641
720.213,-5.18018,18.437
736.45,0.869594,18.672
883.802,7.96496,18.5
822.084,-3.32208,18.578
745.721,-4.11728,18.547
691.155,-2.94204,18.547
514.847,-9.47435,18.609
433.892,-4.37594,18.5
551.094,6.30322,18.594
685.948,7.26466,18.563
787.676,5.4482,18.672
797.484,0.528824,18.546
812.908,0.830193,18.579
826.84,0.747993,18.625
701.663,-6.69859,18.687
808.642,5.71501,18.719
802.316,-0.338217,18.703
864.092,3.31395,18.641
841.147,-1.22783,18.687
726.942,-6.08577,18.766
749.558,1.20722,18.734
688.707,-3.25354,18.703
847.2,8.45298,18.75
766.703,-4.26812,18.86
904.199,7.30894,18.812
1078.91,9.30257,18.781
1197.49,6.34007,18.703
1011.79,-9.92016,18.719
1117.6,5.64755,18.735
994.207,-6.57573,18.765
1145.46,8.00008,18.906
1168.51,1.23049,18.735
1202.11,1.77588,18.922
1029.03,-9.18531,18.843
1181.67,8.11337,18.813
1088.64,-4.91659,18.922
1261.98,9.18354,18.875
1433.95,9.11135,18.875
1431.42,-0.133853,18.922
1562.03,6.96561,18.75
1691.36,6.81829,18.968
1753.05,3.26063,18.922
1653.24,-5.27074,18.938
1553.73,-5.24601,18.969
1421.68,-7.01301,18.828
1305.31,-6.13029,18.984
1154.1,-7.91883,19.094
1338.13,9.62206,19.125
1227.87,-5.77014,19.109
1338.85,5.82195,19.063
1200.44,-7.27877,19.015
1058.15,-7.47047,19.047
954.442,-5.41402,19.156
775.875,-9.29843,19.204
882.241,5.55261,19.156
972.539,4.74476,19.031
798.544,-9.09778,19.125
778.298,-1.06032,19.094
767.152,-0.581824,19.156
788.544,1.10949,19.281
870.087,4.22896,19.282
837.209,-1.70388,19.296
669.373,-8.76107,19.157
709.45,2.08363,19.234
608.486,-5.24486,19.25
612.744,0.222081,19.172
573.987,-2.00846,19.297
530.128,-2.26918,19.328
654.641,6.42646,19.375
465.652,-9.78609,19.312
316.181,-7.74579,19.297
223.745,-4.77853,19.344
88.0444,-7.00971,19.359
162.034,3.82496,19.344
200.953,2.00551,19.406
340.936,7.21894,19.391
170.928,-8.77458,19.375
334.873,8.40053,19.516
281.15,-2.75733,19.484
423.791,7.33829,19.438
257.476,-8.53597,19.484
191.885,-3.3664,19.484
271.272,4.07757,19.469
104.17,-8.56931,19.5
-73.9423,-9.1782,19.406
-201.772,-6.57629,19.438
-40.1564,8.28162,19.515
27.9916,3.48636,19.547
161.968,6.84848,19.563
140.455,-1.091,19.719
256.101,5.89761,19.609
77.849,-9.04696,19.703
127.094,2.50727,19.641
112.934,-0.720405,19.656
172.925,3.05934,19.609
350.698,9.02265,19.703
294.126,-2.85083,19.844
289.215,-0.247265,19.86
172.381,-5.83734,20.015
132.918,-1.9762,19.969
86.8812,-2.27344,20.25
53.7269,-1.64873,20.109
224.234,8.48545,20.094
144.632,-3.93093,20.25
285.468,6.96034,20.234
110.491,-8.65408,20.219
-54.7654,-8.14834,20.281
-3.51602,2.52884,20.266
-206.053,-9.99395,20.266
-119.236,4.26435,20.359
-141.076,-1.06944,20.422
-183.041,-2.04709,20.5
-210.744,-1.36071,20.359
-68.078,8.50161,16.781
-219.996,-8.02867,18.922
-331.321,-6.15801,18.078
-300.631,1.69173,18.141
-309.948,-0.512711,18.172
-225.158,4.66215,18.187
-49.7871,9.65061,18.172
47.7767,5.36418,18.188
54.2113,0.353489,18.203
60.9547,0.371088,18.172
64.0285,0.16886,18.203
-76.1574,-7.71439,18.172
-1.53344,4.09954,18.203
133.843,7.45628,18.156
57.541,-4.18459,18.234
164.198,5.87417,18.157
198.668,1.89207,18.218
39.4103,-8.77888,18.141
-15.4534,-3.00623,18.25
2.1846,0.971471,18.156
1.47692,-0.0390095,18.141
126.851,6.91147,18.14
139.76,0.713434,18.094
114.192,-1.40462,18.203
240.167,6.92631,18.188
286.542,2.5565,18.14
170.292,-6.32104,18.391
195.747,1.40318,18.141
21.3961,-9.53729,18.281
-80.1636,-5.55062,18.297
-7.51383,3.99108,18.203
67.8205,4.12091,18.281
76.3259,0.46605,18.25
-42.3293,-6.51272,18.219
-9.48612,1.80735,18.172
50.2476,3.25082,18.375
-50.9281,-5.56767,18.172
62.2608,6.21302,18.218
50.4763,-0.650177,18.125
-32.7432,-4.54032,18.329
-80.3441,-2.59944,18.312
-135.834,-3.04572,18.219
-63.4731,3.95156,18.312
-232.684,-9.20875,18.375
-78.2905,8.43081,18.313
-60.6923,0.965926,18.219
-36.253,1.34032,18.234
135.227,9.35616,18.328
-33.0376,-9.22805,18.234
101.911,7.36257,18.329
2.84059,-5.42851,18.25
139.534,7.45817,18.328
93.4762,-2.51296,18.328
188.619,5.18661,18.344
368.669,9.79861,18.375
320.094,-2.63909,18.406
233.118,-4.7213,18.422
364.012,7.14177,18.328
196.649,-9.15506,18.281
302.907,5.74865,18.484
402.747,5.45188,18.313
260.692,-7.7507,18.328
328.781,3.69608,18.422
502.301,9.44324,18.375
380.761,-6.56407,18.516
273.735,-5.8347,18.343
217.472,-3.05411,18.422
365.889,8.07007,18.391
426.4,3.296,18.359
523.465,5.27786,18.391
507.762,-0.855325,18.359
624.703,6.35858,18.391
784.805,8.70597,18.39
875.322,4.88857,18.516
940.727,3.53849,18.484
914.889,-1.40138,18.438
734.509,-9.77509,18.453
582.345,-8.23221,18.484
552.711,-1.59775,18.547
716.809,8.89996,18.438
677.383,-2.13113,18.5
705.535,1.52305,18.484
692.781,-0.68419,18.641
597.274,-5.18018,18.437
613.511,0.869594,18.672
760.863,7.96496,18.5
699.145,-3.32208,18.578
622.782,-4.11728,18.547
568.216,-2.94204,18.547
391.908,-9.47435,18.609
310.953,-4.37594,18.5
428.155,6.30322,18.594
563.009,7.26466,18.563
664.738,5.4482,18.672
674.545,0.528824,18.546
689.969,0.830193,18.579
703.901,0.747993,18.625
578.724,-6.69859,18.687
685.703,5.71501,18.719
679.378,-0.338217,18.703
741.153,3.31395,18.641
718.209,-1.22783,18.687
604.003,-6.08577,18.766
626.619,1.20722,18.734
565.768,-3.25354,18.703
724.261,8.45298,18.75
643.765,-4.26812,18.86
781.26,7.30894,18.812
955.972,9.30257,18.781
1074.55,6.34007,18.703
888.855,-9.92016,18.719
994.662,5.64755,18.735
871.268,-6.57573,18.765
1022.52,8.00008,18.906
1045.57,1.23049,18.735
1079.17,1.77588,18.922
906.095,-9.18531,18.843
1058.73,8.11337,18.813
965.701,-4.91659,18.922
1139.04,9.18354,18.875
1311.02,9.11135,18.875
1308.48,-0.133853,18.922
1439.09,6.96561,18.75
1568.42,6.81829,18.968
1630.12,3.26063,18.922
1530.3,-5.27074,18.938
1430.79,-5.24601,18.969
1298.75,-7.01301,18.828
1182.37,-6.13029,18.984
1031.17,-7.91883,19.094
1215.19,9.62206,19.125
1104.93,-5.77014,19.109
1215.91,5.82195,19.063
1077.5,-7.27877,19.015
935.215,-7.47047,19.047
831.504,-5.41402,19.156
652.937,-9.29843,19.204
759.303,5.55261,19.156
849.6,4.74476,19.031
675.605,-9.09778,19.125
655.359,-1.06032,19.094
644.214,-0.581824,19.156
665.606,1.10949,19.281
747.149,4.22896,19.282
714.271,-1.70388,19.296
546.435,-8.76107,19.157
586.512,2.08363,19.234
485.548,-5.24486,19.25
489.806,0.222081,19.172
451.049,-2.00846,19.297
407.19,-2.26918,19.328
531.702,6.42646,19.375
342.713,-9.78609,19.312
193.243,-7.74579,19.297
100.807,-4.77853,19.344
-34.894,-7.00971,19.359
39.0961,3.82496,19.344
78.015,2.00551,19.406
217.998,7.21894,19.391
47.9901,-8.77458,19.375
211.935,8.40053,19.516
158.211,-2.75733,19.484
300.853,7.33829,19.438
134.538,-8.53597,19.484
68.9469,-3.3664,19.484
148.333,4.07757,19.469
-18.7685,-8.56931,19.5
-196.881,-9.1782,19.406
-324.711,-6.57629,19.438
-163.095,8.28162,19.515
-94.9468,3.48636,19.547
39.03,6.84848,19.563
17.5167,-1.091,19.719
133.163,5.89761,19.609
-45.0894,-9.04696,19.703
4.15597,2.50727,19.641
-10.0043,-0.720405,19.656
49.9862,3.05934,19.609
227.76,9.02265,19.703
171.188,-2.85083,19.844
166.277,-0.247265,19.86
49.4426,-5.83734,20.015
9.97995,-1.9762,19.969
-36.0572,-2.27344,20.25
-69.2115,-1.64873,20.109
101.295,8.48545,20.094
21.6939,-3.93093,20.25
162.529,6.96034,20.234
-12.4474,-8.65408,20.219
-177.704,-8.14834,20.281
-126.454,2.52884,20.266
-328.992,-9.99395,20.266
-242.174,4.26435,20.359
-264.014,-1.06944,20.422
-305.979,-2.04709,20.5
-333.682,-1.36071,20.359
-191.016,8.50161,16.781
-342.935,-8.02867,18.922
-454.259,-6.15801,18.078
-423.57,1.69173,18.141
-432.887,-0.512711,18.172
-348.096,4.66215,18.187
-172.725,9.65061,18.172
-75.1617,5.36418,18.188
-68.7271,0.353489,18.203
-61.9837,0.371088,18.172
-58.9099,0.16886,18.203
-199.096,-7.71439,18.172
-124.472,4.09954,18.203
10.9044,7.45628,18.156
-65.3975,-4.18459,18.234
41.2598,5.87417,18.157
75.7296,1.89207,18.218
-83.5281,-8.77888,18.141
-138.392,-3.00623,18.25
-120.754,0.971471,18.156
-121.462,-0.0390095,18.141
3.91265,6.91147,18.14
16.8215,0.713434,18.094
-8.74676,-1.40462,18.203
117.229,6.92631,18.188
163.604,2.5565,18.14
47.3537,-6.32104,18.391
72.8089,1.40318,18.141
-101.542,-9.53729,18.281
-203.102,-5.55062,18.297
-130.452,3.99108,18.203
-55.118,4.12091,18.281
-46.6126,0.46605,18.25
-165.268,-6.51272,18.219
-132.425,1.80735,18.172
-72.6908,3.25082,18.375
-173.867,-5.56767,18.172
-60.6777,6.21302,18.218
-72.4622,-0.650177,18.125
-155.682,-4.54032,18.329
-203.283,-2.59944,18.312
-258.772,-3.04572,18.219
-186.412,3.95156,18.312
-355.622,-9.20875,18.375
-201.229,8.43081,18.313
-183.631,0.965926,18.219
-159.191,1.34032,18.234
12.2883,9.35616,18.328
-155.976,-9.22805,18.234
-21.0275,7.36257,18.329
-120.098,-5.42851,18.25
16.5954,7.45817,18.328
-29.4622,-2.51296,18.328
65.6809,5.18661,18.344
245.73,9.79861,18.375
197.155,-2.63909,18.406
110.179,-4.7213,18.422
241.074,7.14177,18.328
73.7101,-9.15506,18.281
179.968,5.74865,18.484
279.809,5.45188,18.313
137.754,-7.7507,18.328
205.843,3.69608,18.422
379.362,9.44324,18.375
257.822,-6.56407,18.516
150.796,-5.8347,18.343
94.5335,-3.05411,18.422
242.95,8.07007,18.391
303.461,3.296,18.359
400.526,5.27786,18.391
384.824,-0.855325,18.359
501.764,6.35858,18.391
661.867,8.70597,18.39
752.383,4.88857,18.516
817.789,3.53849,18.484
791.95,-1.40138,18.438
611.571,-9.77509,18.453
459.406,-8.23221,18.484
429.773,-1.59775,18.547
593.87,8.89996,18.438
554.445,-2.13113,18.5
582.597,1.52305,18.484
569.843,-0.68419,18.641
474.336,-5.18018,18.437
490.573,0.869594,18.672
637.924,7.96496,18.5
576.207,-3.32208,18.578
499.844,-4.11728,18.547
445.278,-2.94204,18.547
268.969,-9.47435,18.609
188.015,-4.37594,18.5
305.217,6.30322,18.594
440.07,7.26466,18.563
541.799,5.4482,18.672
551.607,0.528824,18.546
567.031,0.830193,18.579
580.962,0.747993,18.625
455.786,-6.69859,18.687
562.765,5.71501,18.719
556.439,-0.338217,18.703
618.215,3.31395,18.641
595.27,-1.22783,18.687
481.065,-6.08577,18.766
503.681,1.20722,18.734
442.829,-3.25354,18.703
601.323,8.45298,18.75
520.826,-4.26812,18.86
658.322,7.30894,18.812
833.033,9.30257,18.781
951.612,6.34007,18.703
765.916,-9.92016,18.719
871.723,5.64755,18.735
748.33,-6.57573,18.765
899.579,8.00008,18.906
922.632,1.23049,18.735
956.236,1.77588,18.922
783.157,-9.18531,18.843
935.794,8.11337,18.813
842.762,-4.91659,18.922
1016.1,9.18354,18.875
1188.08,9.11135,18.875
1185.55,-0.133853,18.922
1316.15,6.96561,18.75
1445.48,6.81829,18.968
1507.18,3.26063,18.922
1407.36,-5.27074,18.938
1307.85,-5.24601,18.969
1175.81,-7.01301,18.828
1059.43,-6.13029,18.984
908.228,-7.91883,19.094
1092.25,9.62206,19.125
981.988,-5.77014,19.109
1092.97,5.82195,19.063
954.566,-7.27877,19.015
812.276,-7.47047,19.047
708.566,-5.41402,19.156
529.999,-9.29843,19.204
636.364,5.55261,19.156
726.662,4.74476,19.031
552.667,-9.09778,19.125
532.421,-1.06032,19.094
521.276,-0.581824,19.156
542.668,1.10949,19.281
624.211,4.22896,19.282
591.333,-1.70388,19.296
423.497,-8.76107,19.157
463.573,2.08363,19.234
362.61,-5.24486,19.25
366.867,0.222081,19.172
328.11,-2.00846,19.297
284.251,-2.26918,19.328
408.764,6.42646,19.375
219.775,-9.78609,19.312
70.3046,-7.74579,19.297
-22.1314,-4.77853,19.344
-157.832,-7.00971,19.359
-83.8423,3.82496,19.344
-44.9234,2.00551,19.406
95.0591,7.21894,19.391
-74.9483,-8.77458,19.375
88.9965,8.40053,19.516
35.2727,-2.75733,19.484
177.914,7.33829,19.438
11.5995,-8.53597,19.484
-53.9915,-3.3664,19.484
25.3947,4.07757,19.469
-141.707,-8.56931,19.5
-319.819,-9.1782,19.406
-447.649,-6.57629,19.438
-286.033,8.28162,19.515
-217.885,3.48636,19.547
-83.9083,6.84848,19.563
-105.422,-1.091,19.719
10.2244,5.89761,19.609
-168.028,-9.04696,19.703
-118.782,2.50727,19.641
-132.943,-0.720405,19.656
-72.9522,3.05934,19.609
104.821,9.02265,19.703
48.2493,-2.85083,19.844
43.3386,-0.247265,19.86
